Attacker No.,Database,Time Entered,Time Spent (S),Commands Run,Modification Attempts,Filename,Database (Avgs),Total # Attackers,# Relevant Attackers,Avg Time Connected,Avg Commands Run,Avg File Modifications
2187,3,24:07.0,-0.143,0,0,2022-10-24-0314_DATABASE_3_log,,,,,,
2188,1,24:07.0,0.141,0,0,2022-10-24-0315_DATABASE_1_log,,,,,,
2189,2,24:07.0,0.643,0,0,2022-10-24-0315_DATABASE_2_log,,,,,,
2190,4,24:07.0,-0.015,0,0,2022-10-24-0315_DATABASE_4_log,,,,,,
2191,1,24:07.0,0.095,0,0,2022-10-24-0316_DATABASE_1_log,,,,,,
2192,3,24:07.0,0.057,0,0,2022-10-24-0316_DATABASE_3_log,,,,,,
2193,1,24:07.0,-0.302,0,0,2022-10-24-0317_DATABASE_1_log,,,,,,
2194,3,24:07.0,-0.287,0,0,2022-10-24-0317_DATABASE_3_log,,,,,,
2195,4,24:07.0,-0.287,0,0,2022-10-24-0317_DATABASE_4_log,,,,,,
2196,1,24:07.0,-0.274,0,0,2022-10-24-0318_DATABASE_1_log,,,,,,
2197,2,24:07.0,-0.261,0,0,2022-10-24-0318_DATABASE_2_log,,,,,,
2198,3,24:07.0,-0.26,0,0,2022-10-24-0318_DATABASE_3_log,,,,,,
2199,1,24:07.0,-0.256,0,0,2022-10-24-0319_DATABASE_1_log,,,,,,
2200,3,24:07.0,-0.255,0,0,2022-10-24-0319_DATABASE_3_log,,,,,,
2201,4,24:07.0,0.166,0,0,2022-10-24-0319_DATABASE_4_log,,,,,,
2202,1,24:07.0,0.203,0,0,2022-10-24-0320_DATABASE_1_log,,,,,,
2203,2,24:07.0,-0.497,0,0,2022-10-24-0320_DATABASE_2_log,,,,,,
2204,3,24:07.0,-0.496,0,0,2022-10-24-0320_DATABASE_3_log,,,,,,
2205,1,24:07.0,-0.492,0,0,2022-10-24-0321_DATABASE_1_log,,,,,,
2206,3,24:07.0,-0.492,0,0,2022-10-24-0321_DATABASE_3_log,,,,,,
2207,4,24:07.0,-0.491,0,0,2022-10-24-0321_DATABASE_4_log,,,,,,
2208,1,24:07.0,-0.487,0,0,2022-10-24-0322_DATABASE_1_log,,,,,,
2209,2,24:07.0,-0.484,0,0,2022-10-24-0322_DATABASE_2_log,,,,,,
2210,3,24:07.0,-0.483,0,0,2022-10-24-0322_DATABASE_3_log,,,,,,
2211,1,24:07.0,-0.483,0,0,2022-10-24-0323_DATABASE_1_log,,,,,,
2212,3,24:07.0,-0.482,0,0,2022-10-24-0323_DATABASE_3_log,,,,,,
2213,4,24:07.0,-0.482,0,0,2022-10-24-0323_DATABASE_4_log,,,,,,
2214,2,24:07.0,-0.48,0,0,2022-10-24-0324_DATABASE_2_log,,,,,,
2215,1,24:07.0,-0.479,0,0,2022-10-24-0325_DATABASE_1_log,,,,,,
2216,3,24:07.0,-0.479,0,0,2022-10-24-0325_DATABASE_3_log,,,,,,
2217,4,24:07.0,-0.479,0,0,2022-10-24-0325_DATABASE_4_log,,,,,,
2218,1,24:07.0,-0.479,0,0,2022-10-24-0326_DATABASE_1_log,,,,,,
2219,2,24:07.0,-0.478,0,0,2022-10-24-0326_DATABASE_2_log,,,,,,
2220,3,24:07.0,-0.478,0,0,2022-10-24-0326_DATABASE_3_log,,,,,,
2221,1,24:07.1,-0.477,0,0,2022-10-24-0327_DATABASE_1_log,,,,,,
2222,3,24:07.1,-0.223,0,0,2022-10-24-0327_DATABASE_3_log,,,,,,
2223,1,24:07.1,-0.295,0,0,2022-10-24-0328_DATABASE_1_log,,,,,,
2224,2,30:06.1,-0.292,0,0,2022-10-24-0328_DATABASE_2_log,,,,,,
2225,3,30:06.1,-0.282,0,0,2022-10-24-0328_DATABASE_3_log,,,,,,
2226,4,30:06.1,-0.281,0,0,2022-10-24-0328_DATABASE_4_log,,,,,,
2227,1,30:06.1,-0.28,0,0,2022-10-24-0329_DATABASE_1_log,,,,,,
2228,3,30:06.1,-0.28,0,0,2022-10-24-0329_DATABASE_3_log,,,,,,
2229,1,30:06.1,-0.28,0,0,2022-10-24-0330_DATABASE_1_log,,,,,,
2230,2,30:06.1,-0.279,0,0,2022-10-24-0330_DATABASE_2_log,,,,,,
2231,4,30:06.1,-0.276,0,0,2022-10-24-0330_DATABASE_4_log,,,,,,
2232,2,30:06.1,-0.268,0,0,2022-10-24-0331_DATABASE_2_log,,,,,,
2233,4,30:06.1,-0.268,0,0,2022-10-24-0331_DATABASE_4_log,,,,,,
2234,3,30:06.1,-0.268,0,0,2022-10-24-0332_DATABASE_3_log,,,,,,
2235,4,30:06.1,-0.268,0,0,2022-10-24-0333_DATABASE_4_log,,,,,,
2236,1,30:06.1,-0.111,0,0,2022-10-24-0334_DATABASE_1_log,,,,,,
2237,2,30:06.1,-0.086,0,0,2022-10-24-0334_DATABASE_2_log,,,,,,
2238,3,30:06.1,0.122,0,0,2022-10-24-0334_DATABASE_3_log,,,,,,
2239,4,30:06.1,0.061,0,0,2022-10-24-0334_DATABASE_4_log,,,,,,
2240,1,30:06.1,0.062,0,0,2022-10-24-0339_DATABASE_1_log,,,,,,
2241,2,30:06.1,0.063,0,0,2022-10-24-0339_DATABASE_2_log,,,,,,
2242,3,30:06.1,0.063,0,0,2022-10-24-0340_DATABASE_3_log,,,,,,
2243,4,30:06.1,0.09,0,0,2022-10-24-0341_DATABASE_4_log,,,,,,
2244,1,30:06.1,0.091,0,0,2022-10-24-0342_DATABASE_1_log,,,,,,
2245,2,30:06.1,0.091,0,0,2022-10-24-0342_DATABASE_2_log,,,,,,
2246,3,30:06.1,0.093,0,0,2022-10-24-0342_DATABASE_3_log,,,,,,
2247,4,30:06.1,0.106,0,0,2022-10-24-0342_DATABASE_4_log,,,,,,
2248,1,30:06.1,0.108,0,0,2022-10-24-0343_DATABASE_1_log,,,,,,
2249,3,30:06.1,0.11,0,0,2022-10-24-0343_DATABASE_3_log,,,,,,
2250,1,30:06.1,-0.794,0,0,2022-10-24-0344_DATABASE_1_log,,,,,,
2251,2,30:06.1,0.328,0,0,2022-10-24-0344_DATABASE_2_log,,,,,,
2252,3,30:06.1,0.33,0,0,2022-10-24-0344_DATABASE_3_log,,,,,,
2253,4,30:06.1,0.511,0,0,2022-10-24-0344_DATABASE_4_log,,,,,,
2254,1,30:06.1,0.598,0,0,2022-10-24-0345_DATABASE_1_log,,,,,,
2255,3,30:06.1,0.605,0,0,2022-10-24-0345_DATABASE_3_log,,,,,,
2256,1,30:06.1,0.614,0,0,2022-10-24-0346_DATABASE_1_log,,,,,,
2257,3,30:06.1,-0.001,0,0,2022-10-24-0346_DATABASE_3_log,,,,,,
2258,4,30:06.1,0.314,0,0,2022-10-24-0346_DATABASE_4_log,,,,,,
2259,1,30:06.1,0.043,0,0,2022-10-24-0347_DATABASE_1_log,,,,,,
2260,2,30:06.1,0.113,0,0,2022-10-24-0347_DATABASE_2_log,,,,,,
2261,1,30:06.1,0.058,0,0,2022-10-24-0348_DATABASE_1_log,,,,,,
2262,3,30:06.1,0.077,0,0,2022-10-24-0348_DATABASE_3_log,,,,,,
2263,2,30:06.1,0.303,0,0,2022-10-24-0349_DATABASE_2_log,,,,,,
2264,3,33:12.7,-0.013,0,0,2022-10-24-0349_DATABASE_3_log,,,,,,
2265,4,34:45.3,-0.767,0,0,2022-10-24-0349_DATABASE_4_log,,,,,,
2266,1,34:46.4,0.271,0,0,2022-10-24-0350_DATABASE_1_log,,,,,,
2267,3,34:46.4,-0.009,0,0,2022-10-24-0350_DATABASE_3_log,,,,,,
2268,1,34:46.4,0.177,0,0,2022-10-24-0351_DATABASE_1_log,,,,,,
2269,2,34:46.4,0.092,0,0,2022-10-24-0351_DATABASE_2_log,,,,,,
2270,3,34:46.4,-0.857,0,0,2022-10-24-0351_DATABASE_3_log,,,,,,
2271,4,34:46.4,0.163,0,0,2022-10-24-0351_DATABASE_4_log,,,,,,
2272,1,34:46.4,0.176,0,0,2022-10-24-0352_DATABASE_1_log,,,,,,
2273,3,34:46.4,0.187,0,0,2022-10-24-0352_DATABASE_3_log,,,,,,
2274,1,34:46.4,0.139,0,0,2022-10-24-0353_DATABASE_1_log,,,,,,
2275,2,34:46.4,0.544,0,0,2022-10-24-0353_DATABASE_2_log,,,,,,
2276,3,34:46.4,0.56,0,0,2022-10-24-0353_DATABASE_3_log,,,,,,
2277,4,34:46.4,0.564,0,0,2022-10-24-0353_DATABASE_4_log,,,,,,
2278,1,34:46.4,-0.417,0,0,2022-10-24-0354_DATABASE_1_log,,,,,,
2279,3,34:46.4,-0.416,0,0,2022-10-24-0354_DATABASE_3_log,,,,,,
2280,1,34:46.4,-0.415,0,0,2022-10-24-0355_DATABASE_1_log,,,,,,
2281,2,34:46.4,-0.415,0,0,2022-10-24-0355_DATABASE_2_log,,,,,,
2282,3,34:46.4,-0.415,0,0,2022-10-24-0355_DATABASE_3_log,,,,,,
2283,4,34:46.4,-0.413,0,0,2022-10-24-0355_DATABASE_4_log,,,,,,
2284,1,34:46.4,-0.407,0,0,2022-10-24-0356_DATABASE_1_log,,,,,,
2285,3,34:46.4,-0.406,0,0,2022-10-24-0356_DATABASE_3_log,,,,,,
2286,1,34:46.4,0.484,0,0,2022-10-24-0357_DATABASE_1_log,,,,,,
2287,3,34:46.4,0.098,0,0,2022-10-24-0357_DATABASE_3_log,,,,,,
2288,1,34:46.4,0.095,0,0,2022-10-24-0358_DATABASE_1_log,,,,,,
2289,2,34:46.4,0.758,0,0,2022-10-24-0358_DATABASE_2_log,,,,,,
2290,3,34:46.4,-0.181,0,0,2022-10-24-0358_DATABASE_3_log,,,,,,
2291,4,34:46.4,-0.138,0,0,2022-10-24-0358_DATABASE_4_log,,,,,,
2292,1,34:46.4,0.338,0,0,2022-10-24-0359_DATABASE_1_log,,,,,,
2293,3,34:46.4,0.118,0,0,2022-10-24-0359_DATABASE_3_log,,,,,,
2294,1,34:46.4,0.067,0,0,2022-10-24-0400_DATABASE_1_log,,,,,,
2295,2,34:46.4,0.022,0,0,2022-10-24-0400_DATABASE_2_log,,,,,,
2296,3,34:46.4,-0.416,0,0,2022-10-24-0400_DATABASE_3_log,,,,,,
2297,4,34:46.4,0.147,0,0,2022-10-24-0400_DATABASE_4_log,,,,,,
2298,1,34:46.4,0.226,0,0,2022-10-24-0401_DATABASE_1_log,,,,,,
2299,3,34:46.4,0.768,0,0,2022-10-24-0401_DATABASE_3_log,,,,,,
2300,1,34:46.4,0.775,0,0,2022-10-24-0402_DATABASE_1_log,,,,,,
2301,2,34:46.4,0.775,0,0,2022-10-24-0402_DATABASE_2_log,,,,,,
2302,3,34:46.4,0.776,0,0,2022-10-24-0402_DATABASE_3_log,,,,,,
2303,4,34:46.4,0.776,0,0,2022-10-24-0402_DATABASE_4_log,,,,,,
2304,1,36:33.2,0.791,0,0,2022-10-24-0404_DATABASE_1_log,,,,,,
2305,2,36:33.3,0.791,0,0,2022-10-24-0404_DATABASE_2_log,,,,,,
2306,3,50:40.2,0.816,0,0,2022-10-24-0404_DATABASE_3_log,,,,,,
2307,4,50:46.2,0.837,0,0,2022-10-24-0404_DATABASE_4_log,,,,,,
2308,3,51:25.6,0.855,0,0,2022-10-24-0405_DATABASE_3_log,,,,,,
2309,3,51:36.5,0.856,0,0,2022-10-24-0406_DATABASE_3_log,,,,,,
2310,3,51:47.5,-0.743,0,0,2022-10-24-0407_DATABASE_3_log,,,,,,
2311,3,51:56.8,0.053,0,0,2022-10-24-0408_DATABASE_3_log,,,,,,
2312,3,52:33.8,0.056,0,0,2022-10-24-0409_DATABASE_3_log,,,,,,
2313,3,52:43.2,0.019,0,0,2022-10-24-0410_DATABASE_3_log,,,,,,
2314,3,53:12.4,0.205,0,0,2022-10-24-0411_DATABASE_3_log,,,,,,
2315,3,53:22.8,0.102,0,0,2022-10-24-0412_DATABASE_3_log,,,,,,
2316,3,54:34.4,0.102,0,0,2022-10-24-0413_DATABASE_3_log,,,,,,
2317,3,54:38.4,0.1,0,0,2022-10-24-0414_DATABASE_3_log,,,,,,
2318,3,55:08.5,0.055,0,0,2022-10-24-0415_DATABASE_3_log,,,,,,
2319,3,55:12.7,0.011,0,0,2022-10-24-0416_DATABASE_3_log,,,,,,
2320,3,55:43.6,-0.753,0,0,2022-10-24-0417_DATABASE_3_log,,,,,,
2321,3,11:27.9,0.075,0,0,2022-10-24-0418_DATABASE_3_log,,,,,,
2322,3,11:29.6,0.056,0,0,2022-10-24-0419_DATABASE_3_log,,,,,,
2323,3,11:28.8,0.017,0,0,2022-10-24-0420_DATABASE_3_log,,,,,,
2324,3,11:27.9,0.143,0,0,2022-10-24-0421_DATABASE_3_log,,,,,,
2325,3,11:28.7,0.421,0,0,2022-10-24-0422_DATABASE_3_log,,,,,,
2326,3,00:38.5,0.156,0,0,2022-10-24-0423_DATABASE_3_log,,,,,,
2327,3,00:38.5,0.2,0,0,2022-10-24-0424_DATABASE_3_log,,,,,,
2328,3,00:38.5,0.179,0,0,2022-10-24-0425_DATABASE_3_log,,,,,,
2329,3,00:38.5,0.418,0,0,2022-10-24-0426_DATABASE_3_log,,,,,,
2330,3,00:38.5,0.302,0,0,2022-10-24-0427_DATABASE_3_log,,,,,,
2331,3,00:38.5,0.381,0,0,2022-10-24-0428_DATABASE_3_log,,,,,,
2332,3,00:38.5,0.098,0,0,2022-10-24-0429_DATABASE_3_log,,,,,,
2333,3,00:38.5,0.105,0,0,2022-10-24-0430_DATABASE_3_log,,,,,,
2334,3,00:38.5,0.225,0,0,2022-10-24-0431_DATABASE_3_log,,,,,,
2335,3,00:38.5,-0.917,0,0,2022-10-24-0432_DATABASE_3_log,,,,,,
2336,3,00:38.5,0.145,0,0,2022-10-24-0433_DATABASE_3_log,,,,,,
2337,3,00:38.5,0.077,0,0,2022-10-24-0434_DATABASE_3_log,,,,,,
2338,3,00:39.9,0.19,0,0,2022-10-24-0435_DATABASE_3_log,,,,,,
2339,3,00:39.9,0.114,0,0,2022-10-24-0436_DATABASE_3_log,,,,,,
2340,3,00:41.9,-0.001,0,0,2022-10-24-0437_DATABASE_3_log,,,,,,
2341,3,00:41.9,-0.004,0,0,2022-10-24-0438_DATABASE_3_log,,,,,,
2342,3,00:41.9,0.222,0,0,2022-10-24-0439_DATABASE_3_log,,,,,,
2343,3,02:35.8,-0.882,0,0,2022-10-24-0440_DATABASE_3_log,,,,,,
2344,3,02:35.8,-0.935,0,0,2022-10-24-0441_DATABASE_3_log,,,,,,
2345,3,02:35.8,0.039,0,0,2022-10-24-0442_DATABASE_3_log,,,,,,
2346,3,05:22.6,0.032,0,0,2022-10-24-0443_DATABASE_3_log,,,,,,
2347,3,15:37.8,0.167,0,0,2022-10-24-0444_DATABASE_3_log,,,,,,
2348,3,15:37.8,0.106,0,0,2022-10-24-0445_DATABASE_3_log,,,,,,
2349,3,15:37.8,0.106,0,0,2022-10-24-0446_DATABASE_3_log,,,,,,
2350,3,15:37.8,-0.74,0,0,2022-10-24-0447_DATABASE_3_log,,,,,,
2351,3,15:37.8,0.147,0,0,2022-10-24-0448_DATABASE_3_log,,,,,,
2352,3,15:37.8,-0.119,0,0,2022-10-24-0449_DATABASE_3_log,,,,,,
2353,3,15:37.8,-0.139,0,0,2022-10-24-0450_DATABASE_3_log,,,,,,
2354,3,15:37.8,-0.053,0,0,2022-10-24-0451_DATABASE_3_log,,,,,,
2355,1,15:37.8,-0.774,0,0,2022-10-24-0452_DATABASE_1_log,,,,,,
2356,2,15:37.8,0.155,0,0,2022-10-24-0452_DATABASE_2_log,,,,,,
2357,3,15:37.8,0.236,0,0,2022-10-24-0452_DATABASE_3_log,,,,,,
2358,4,15:37.9,0.245,0,0,2022-10-24-0452_DATABASE_4_log,,,,,,
2359,1,15:37.9,0.249,0,0,2022-10-24-0455_DATABASE_1_log,,,,,,
2360,2,15:37.9,-0.827,0,0,2022-10-24-0455_DATABASE_2_log,,,,,,
2361,3,15:37.9,0.204,0,0,2022-10-24-0455_DATABASE_3_log,,,,,,
2362,4,15:37.9,-0.861,0,0,2022-10-24-0455_DATABASE_4_log,,,,,,
2363,1,15:37.9,0.078,0,0,2022-10-24-0456_DATABASE_1_log,,,,,,
2364,1,15:37.9,-0.548,0,0,2022-10-24-0457_DATABASE_1_log,,,,,,
2365,4,15:37.9,0.214,0,0,2022-10-24-0457_DATABASE_4_log,,,,,,
2366,1,15:37.9,-0.075,0,0,2022-10-24-0458_DATABASE_1_log,,,,,,
2367,4,28:17.7,0.413,0,0,2022-10-24-0458_DATABASE_4_log,,,,,,
2368,1,28:17.7,-0.479,0,0,2022-10-24-0459_DATABASE_1_log,,,,,,
2369,4,28:17.7,-0.69,0,0,2022-10-24-0459_DATABASE_4_log,,,,,,
2370,1,28:17.7,-0.027,0,0,2022-10-24-0500_DATABASE_1_log,,,,,,
2371,4,28:17.7,0.379,0,0,2022-10-24-0500_DATABASE_4_log,,,,,,
2372,1,28:17.7,0.167,0,0,2022-10-24-0501_DATABASE_1_log,,,,,,
2373,1,28:17.7,-0.513,0,0,2022-10-24-0502_DATABASE_1_log,,,,,,
2374,4,28:17.7,0.288,0,0,2022-10-24-0502_DATABASE_4_log,,,,,,
2375,1,28:17.7,0.256,0,0,2022-10-24-0503_DATABASE_1_log,,,,,,
2376,4,28:17.7,0.277,0,0,2022-10-24-0503_DATABASE_4_log,,,,,,
2377,1,28:17.7,0.267,0,0,2022-10-24-0504_DATABASE_1_log,,,,,,
2378,4,28:17.7,0.134,0,0,2022-10-24-0504_DATABASE_4_log,,,,,,
2379,1,28:17.7,-0.106,0,0,2022-10-24-0505_DATABASE_1_log,,,,,,
2380,4,28:17.7,-0.472,0,0,2022-10-24-0505_DATABASE_4_log,,,,,,
2381,1,28:17.7,0.111,0,0,2022-10-24-0506_DATABASE_1_log,,,,,,
2382,1,28:17.7,0.293,0,0,2022-10-24-0507_DATABASE_1_log,,,,,,
2383,4,28:17.7,0.391,0,0,2022-10-24-0507_DATABASE_4_log,,,,,,
2384,1,28:17.7,0.27,0,0,2022-10-24-0508_DATABASE_1_log,,,,,,
2385,4,30:39.6,0,0,0,2022-10-24-0508_DATABASE_4_log,,,,,,
2386,1,30:39.6,-0.477,0,0,2022-10-24-0509_DATABASE_1_log,,,,,,
2387,4,30:39.6,-0.535,0,0,2022-10-24-0509_DATABASE_4_log,,,,,,
2388,1,30:39.6,0.176,0,0,2022-10-24-0510_DATABASE_1_log,,,,,,
2389,4,30:39.6,0.238,0,0,2022-10-24-0510_DATABASE_4_log,,,,,,
2390,1,30:39.6,-0.786,0,0,2022-10-24-0511_DATABASE_1_log,,,,,,
2391,4,30:40.9,-0.599,0,0,2022-10-24-0511_DATABASE_4_log,,,,,,
2392,1,30:40.9,-0.594,0,0,2022-10-24-0512_DATABASE_1_log,,,,,,
2393,1,30:40.9,0.193,0,0,2022-10-24-0513_DATABASE_1_log,,,,,,
2394,4,30:40.9,0.4,0,0,2022-10-24-0513_DATABASE_4_log,,,,,,
2395,1,30:40.9,0.556,0,0,2022-10-24-0514_DATABASE_1_log,,,,,,
2396,4,30:42.5,0.192,0,0,2022-10-24-0514_DATABASE_4_log,,,,,,
2397,1,30:42.5,-0.194,0,0,2022-10-24-0515_DATABASE_1_log,,,,,,
2398,4,30:42.5,0.376,0,0,2022-10-24-0515_DATABASE_4_log,,,,,,
2399,1,30:42.5,-0.598,0,0,2022-10-24-0516_DATABASE_1_log,,,,,,
2400,4,34:26.2,-0.151,0,0,2022-10-24-0516_DATABASE_4_log,,,,,,
2401,1,34:26.2,0.108,0,0,2022-10-24-0517_DATABASE_1_log,,,,,,
2402,4,34:26.2,-0.186,0,0,2022-10-24-0517_DATABASE_4_log,,,,,,
2403,1,34:26.2,-0.113,0,0,2022-10-24-0518_DATABASE_1_log,,,,,,
2404,1,34:26.2,-0.781,0,0,2022-10-24-0519_DATABASE_1_log,,,,,,
2405,4,34:26.2,-0.529,0,0,2022-10-24-0519_DATABASE_4_log,,,,,,
2406,1,34:26.2,-0.584,0,0,2022-10-24-0520_DATABASE_1_log,,,,,,
2407,4,34:26.2,0.114,0,0,2022-10-24-0520_DATABASE_4_log,,,,,,
2408,1,34:26.2,0,0,0,2022-10-24-0521_DATABASE_1_log,,,,,,
2409,4,34:27.0,-0.689,0,0,2022-10-24-0521_DATABASE_4_log,,,,,,
2410,1,34:44.0,-0.343,0,0,2022-10-24-0522_DATABASE_1_log,,,,,,
2411,4,35:13.8,0.34,0,0,2022-10-24-0522_DATABASE_4_log,,,,,,
2412,1,28:45.0,0.017,0,0,2022-10-24-0523_DATABASE_1_log,,,,,,
2413,4,37:16.1,0.29,0,0,2022-10-24-0523_DATABASE_4_log,,,,,,
2414,1,37:16.1,0.068,0,0,2022-10-24-0524_DATABASE_1_log,,,,,,
2415,1,37:16.1,-0.661,0,0,2022-10-24-0525_DATABASE_1_log,,,,,,
2416,4,37:16.1,0.258,0,0,2022-10-24-0525_DATABASE_4_log,,,,,,
2417,1,37:16.1,-0.151,0,0,2022-10-24-0526_DATABASE_1_log,,,,,,
2418,4,37:16.1,0.059,0,0,2022-10-24-0526_DATABASE_4_log,,,,,,
2419,1,37:16.1,0.379,0,0,2022-10-24-0527_DATABASE_1_log,,,,,,
2420,4,37:16.1,0.643,0,0,2022-10-24-0527_DATABASE_4_log,,,,,,
2421,1,37:16.1,0.469,0,0,2022-10-24-0528_DATABASE_1_log,,,,,,
2422,4,37:16.1,0.105,0,0,2022-10-24-0528_DATABASE_4_log,,,,,,
2423,1,37:16.1,0,0,0,2022-10-24-0529_DATABASE_1_log,,,,,,
2424,1,37:16.1,0,0,0,2022-10-24-0530_DATABASE_1_log,,,,,,
2425,4,37:16.1,0.159,0,0,2022-10-24-0530_DATABASE_4_log,,,,,,
2426,1,37:16.1,-0.307,0,0,2022-10-24-0531_DATABASE_1_log,,,,,,
2427,4,41:00.7,-0.645,0,0,2022-10-24-0531_DATABASE_4_log,,,,,,
2428,1,41:00.7,0.147,0,0,2022-10-24-0532_DATABASE_1_log,,,,,,
2429,4,41:00.7,0.119,0,0,2022-10-24-0532_DATABASE_4_log,,,,,,
2430,1,41:00.7,-0.711,0,0,2022-10-24-0533_DATABASE_1_log,,,,,,
2431,4,41:00.7,-0.659,0,0,2022-10-24-0533_DATABASE_4_log,,,,,,
2432,1,41:00.7,0.362,0,0,2022-10-24-0534_DATABASE_1_log,,,,,,
2433,1,41:00.7,-0.443,0,0,2022-10-24-0535_DATABASE_1_log,,,,,,
2434,4,41:00.7,-0.723,0,0,2022-10-24-0535_DATABASE_4_log,,,,,,
2435,1,41:00.7,-0.241,0,0,2022-10-24-0536_DATABASE_1_log,,,,,,
2436,4,41:00.7,0.071,0,0,2022-10-24-0536_DATABASE_4_log,,,,,,
2437,1,41:00.7,0.127,0,0,2022-10-24-0537_DATABASE_1_log,,,,,,
2438,4,41:00.7,0.119,0,0,2022-10-24-0537_DATABASE_4_log,,,,,,
2439,1,41:00.7,0.263,0,0,2022-10-24-0538_DATABASE_1_log,,,,,,
2440,4,41:00.7,0,0,0,2022-10-24-0538_DATABASE_4_log,,,,,,
2441,1,41:00.7,-0.298,0,0,2022-10-24-0539_DATABASE_1_log,,,,,,
2442,1,41:00.7,-0.156,0,0,2022-10-24-0540_DATABASE_1_log,,,,,,
2443,4,41:00.7,-0.33,0,0,2022-10-24-0540_DATABASE_4_log,,,,,,
2444,1,41:00.7,0.303,0,0,2022-10-24-0541_DATABASE_1_log,,,,,,
2445,4,43:05.5,0.574,0,0,2022-10-24-0541_DATABASE_4_log,,,,,,
2446,1,43:05.5,0.209,0,0,2022-10-24-0542_DATABASE_1_log,,,,,,
2447,4,43:05.5,0,0,0,2022-10-24-0542_DATABASE_4_log,,,,,,
2448,1,43:05.5,-0.636,0,0,2022-10-24-0543_DATABASE_1_log,,,,,,
2449,4,43:05.5,0.156,0,0,2022-10-24-0543_DATABASE_4_log,,,,,,
2450,1,43:05.5,-0.005,0,0,2022-10-24-0544_DATABASE_1_log,,,,,,
2451,4,43:05.5,0.055,0,0,2022-10-24-0544_DATABASE_4_log,,,,,,
2452,1,43:05.5,-0.687,0,0,2022-10-24-0545_DATABASE_1_log,,,,,,
2453,1,43:05.5,0.357,0,0,2022-10-24-0546_DATABASE_1_log,,,,,,
2454,4,43:05.5,0,0,0,2022-10-24-0546_DATABASE_4_log,,,,,,
2455,1,43:05.5,0,0,0,2022-10-24-0547_DATABASE_1_log,,,,,,
2456,4,43:05.5,0.17,0,0,2022-10-24-0547_DATABASE_4_log,,,,,,
2457,1,43:05.5,0.242,0,0,2022-10-24-0548_DATABASE_1_log,,,,,,
2458,4,43:05.5,0.27,0,0,2022-10-24-0548_DATABASE_4_log,,,,,,
2459,1,43:05.5,0.295,0,0,2022-10-24-0549_DATABASE_1_log,,,,,,
2460,1,43:05.5,-0.001,0,0,2022-10-24-0550_DATABASE_1_log,,,,,,
2461,4,43:05.5,-0.142,0,0,2022-10-24-0550_DATABASE_4_log,,,,,,
2462,1,43:05.5,0,0,0,2022-10-24-0551_DATABASE_1_log,,,,,,
2463,4,43:05.5,-0.692,0,0,2022-10-24-0551_DATABASE_4_log,,,,,,
2464,1,43:05.5,0.342,0,0,2022-10-24-0552_DATABASE_1_log,,,,,,
2465,4,43:05.5,-0.589,0,0,2022-10-24-0552_DATABASE_4_log,,,,,,
2466,1,43:05.5,0.678,0,0,2022-10-24-0553_DATABASE_1_log,,,,,,
2467,4,43:05.5,-0.65,0,0,2022-10-24-0553_DATABASE_4_log,,,,,,
2468,1,43:05.5,-0.003,0,0,2022-10-24-0554_DATABASE_1_log,,,,,,
2469,1,43:05.5,-0.542,0,0,2022-10-24-0555_DATABASE_1_log,,,,,,
2470,4,43:05.7,0.489,0,0,2022-10-24-0555_DATABASE_4_log,,,,,,
2471,1,43:05.7,0.007,0,0,2022-10-24-0556_DATABASE_1_log,,,,,,
2472,4,43:05.7,-0.8,0,0,2022-10-24-0556_DATABASE_4_log,,,,,,
2473,1,43:05.7,0,0,0,2022-10-24-0557_DATABASE_1_log,,,,,,
2474,4,43:05.7,0.21,0,0,2022-10-24-0557_DATABASE_4_log,,,,,,
2475,1,43:05.7,0.599,0,0,2022-10-24-0558_DATABASE_1_log,,,,,,
2476,4,43:05.7,0.021,0,0,2022-10-24-0558_DATABASE_4_log,,,,,,
2477,1,43:05.7,0.15,0,0,2022-10-24-0559_DATABASE_1_log,,,,,,
2478,1,43:05.7,0.111,0,0,2022-10-24-0600_DATABASE_1_log,,,,,,
2479,4,43:05.7,0.152,0,0,2022-10-24-0600_DATABASE_4_log,,,,,,
2480,1,43:05.7,0.272,0,0,2022-10-24-0601_DATABASE_1_log,,,,,,
2481,4,43:06.2,-0.263,0,0,2022-10-24-0601_DATABASE_4_log,,,,,,
2482,1,46:42.0,-0.17,0,0,2022-10-24-0602_DATABASE_1_log,,,,,,
2483,4,46:42.0,-0.097,0,0,2022-10-24-0602_DATABASE_4_log,,,,,,
2484,1,46:42.0,-0.871,0,0,2022-10-24-0603_DATABASE_1_log,,,,,,
2485,4,46:42.0,-0.814,0,0,2022-10-24-0603_DATABASE_4_log,,,,,,
2486,1,46:42.0,0.15,0,0,2022-10-24-0604_DATABASE_1_log,,,,,,
2487,1,46:43.0,0,0,0,2022-10-24-0605_DATABASE_1_log,,,,,,
2488,4,46:43.0,0.547,0,0,2022-10-24-0605_DATABASE_4_log,,,,,,
2489,1,46:43.0,0.459,0,0,2022-10-24-0606_DATABASE_1_log,,,,,,
2490,4,46:43.0,0.624,0,0,2022-10-24-0606_DATABASE_4_log,,,,,,
2491,1,46:44.9,0.529,0,0,2022-10-24-0607_DATABASE_1_log,,,,,,
2492,4,46:44.9,0,0,0,2022-10-24-0607_DATABASE_4_log,,,,,,
